url,price,description,location,type,size,bedrooms,bathrooms,available_from,payment_method,down_payment
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-hacienda-white-7847251.html,,"Enjoy a luxurious summer experience in a junior chalet on the first floor of the boutique Hacienda Blue project by Palm Hills. Designed for those who love privacy and open views, this chalet combines interior comfort with architectural elegance.
Unit Details:
Built-up Area: 115 sqm
Penthouse Area: 36.5 sqm
Roof Area: 67 sqm
3 Bedrooms
3 Bathrooms
Maid's Room
Fully Finished
Limited-Time Special Offer: Only 2.5% Down Payment and Installments Up to 12 Years – Exclusively from Palm Hills
For More Details:
01002204629
01220512070
Why Hacienda Blue?
A boutique project on 118.5 acres
60% green space
24-acre lagoons
Private beaches and water activities
Playgrounds, children's play area
Fine dining, nightlife, and a health center
Modern design with panoramic views
Live above it all – and enjoy the sunrise from your private rooftop every morning.","Hacienda White, Sidi Abdel Rahman, North Coast",Chalet,"1,238 sqft / 115 sqm",3,3,1 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-swan-lake-north-coast-7836024.html,,"FOR Sale
Unit Type : Twin House
Location :  Swan Lake, North Coast
Land : 421 SQM
BUA : 265 SQM
Bedroom : 4
Bathroom : 5
Finishing : Fully-Finished
Outdoor terrace
Landscape View
Garden
Kitchen
Garage
Maid's room
Asking price: 36,000,000
‏PoloStruct provides many options in Sheikh Zayed and New Cairo compounds in terms of installments, cash and immediate receipt. We have more finished and semi-finished units in all compounds ..
‏ Compound reflects the concept of high-end housing provided by the compound in terms of calm, security, security, landscapes, and wide streets.  The real detached house has no neighbors, the house is made up of walls.  It brings comfort to its owner and gives him a sense of safety and security in his home, its unique and modern design, the way the home is used, and the way it makes you feel safe at home.  The compound also guarantees easy access to the maid roads","Swan Lake North Coast, Qesm Ad Dabaah, North Coast",Villa,"2,852 sqft / 265 sqm",4+ Maid,5,30 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-giza-6-october-city-cairo-alexandria-desert-road-new-giza-7753073.html,,"For sale, a 305-sqm townhouse in a prime location in New Giza, 6th of October City.
Built-up area: 305 sqm .
Land area: 256 sqm.
Reception
3 bedrooms (one of them a master bedroom)
3 bathrooms
Living room
Dining room
Kitchen
Terrace
Garden
Roof
Finishing type: Core and shell
Payment Plan : Cash
Total: 22,500,000 EGP
Ready for Delivery
Roots Real Estate Development also offers many similar alternatives, such as: Al Khamael, Tiba Gardens, Garden Hills, Green 5, Ashgar District, Hadayek Al Ahram, Ashgar City, Dar Misr, Beta Greens, Al Hay Al Motamayez, Al Seyahiyyah, Northern Expansions, Al Mostathmer Al Sagheer, Beverly Hills, Zayed 2000, Zayed Regency, Patio Zahraa, Dreamland, Rayhana, Royal City, Mina Garden City, Al Nasayem, Roya, Grand Heights, October Hills, and some distinguished neighborhoods in Sheikh Zayed City, such as the 8th, 9th, 10th, and 13th districts.","New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",Townhouse,"3,283 sqft / 305 sqm",3,3,15 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-one-16-7837726.html,,"-Fully Finished Apartment First Floor for Sale in One16 – Beverly Hills
Ready to move
-BUA: 181 sqm
Bedrooms: 3 + Nanny’s Room +Bathrooms: 3
Kitchen with Appliances
Air Conditioners Included
-Asking Price: EGP 15,000,000
-Located in the prestigious One16 community in Beverly Hills, this apartment offers high-end finishing, spacious interiors, and a prime residential location. Ideal for families seeking comfort and convenience.
-About NAJD:
We Bring to you more than 13 years team experience in the market, that guarantee the best solutions for buying, selling or renting residential or commercial units in Egypt
Moreover, and for the first time counting on our “investment team” we guarantee you the best investment opportunities in one of the most emerging markets in Egypt “Real Estate”.
We guarantee you the best out there:
* Full coverage across all Egypt
* A Huge number of various units are ready for you
* Official agent for more than 200 projects inside and outside Egypt.
* Different specialized teams ready to fully support your different goals “Investment – Residential “","One 16, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Apartment,"1,948 sqft / 181 sqm",3+ Maid,3,31 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-madinaty-7821344.html,,"فرصة مميزة لاقتناء فيلا راقية بمدينتي
فيلا مستقلة على أرض 900م بمساحة مباني 500م
موقع مرتفع بترا فيو مفتوح ومميز جداً
تشطيبات خاصة راقية بالكامل – بحالة ممتازه
الدور الأرضي:
ريسبشن فاخر 4 قطع بمساحات واسعة
مطبخ كبير مجهز بمساحة مثالية
غرفة نوم بحمام خاص
حمام للضيوف
تراس كبير بإطلالة رائعة
مزودة بـ غاز طبيعي + تكييفات
الدور الأول:
4 غرف نوم (منها غرفتين ماستر + دريسنج)
ليفنج واسع يتوسط الغرف بتصميم أنيق
الروف:
غرفة بحمام خاص وإطلالة مفتوحة بانورامية
السعر المطلوب: 42,000,000 ج فقط","Madinaty, Cairo",Villa,"5,382 sqft / 500 sqm",4+ Maid,4,27 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-les-rois-7552386.html,,"luxurious Finished Stand Alone For Sale in Les Rois
New Cairo
Prime Location
Land : 700 SQM
BUA : 520 SQM
Fully Finished
Ground-First-Roof
5 Bedrooms
5 Bathrooms
Driver room
Kitchen
Ac's
Price : 47,000,000
For More Information Call Us Akar Town
Or What’s App
01150000727
The project is a residential complex on a total area of 170 acre divided between villas, parks, artificial lakes, and services it is located near West Town Sodic and is only 500 meters from the American University in Cairo (AUC) at the intersection of the South 90 Street . It comprises 3 different villa models with a total number of 587 villas. In addition, the compound includes swimming pools, lakes, and a social club on an area of 7 acres (Smash Les Rois Club), a mosque, Supermarket, laundry and pharmacy",,Villa,"7,535 sqft / 700 sqm",5+ Maid,5,,,
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-giza-6-october-city-cairo-alexandria-desert-road-new-giza-7853468.html,,"For Sale – Luxury Duplex Sky Loft with Penthouse at Lakeside – New Giza
Fully finished to a Super Lux standard, including a fully equipped kitchen and air conditioners. Modern design and spacious layout, perfect for family living.
Property Details
Built-up Area: 345 sqm
Terrace Area: 40 sqm
Finishing: Super Lux
Duplex with Penthouse
Sale includes kitchen and air conditioners
Layout by Floors
Second Floor:
Large open reception with dining area
Spacious terrace with open views
Separate fully equipped kitchen
Guest bathroom
Maid’s room with private bathroom
Third Floor (Penthouse):
Master bedroom with en-suite bathroom
Two additional bedrooms
Shared bathroom serving the bedrooms
Family living room
Unit Features
Contemporary design with comfort and functionality
Large terrace for fresh air and panoramic views
Fully equipped kitchen and installed air conditioners
Private master bedroom for complete privacy
About New Giza
A fully integrated community featuring international schools, a world-class hospital, sports and social clubs, retail and entertainment areas, and vast green landscapes. Strategically located in the heart of 6th of October City with easy access to all major areas.","New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",Duplex,"3,714 sqft / 345 sqm",3+ Maid,4,2 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-heneish-beit-al-bahr-7812060.html,,"Beit Al Bahr-El Abd Resort
One Storey Villa
Resale
Phase: BAY
- BUA: 180 Sqm (3 Master Bedrooms + Nanny’s room )
- Land area: 515 Sqm
• Fully Finishing
Easy Bay
Eastbay, has an exclusive variety of fully finished products including chalets, semi villa and standalone villas. Exquisitely built on elevations starting 9 meters up to 15 meters overlooking the 2 km long magnificent bay view.
Beach-Front Beauty Maximized Spread across 450 acres, Beit Al Bahr’s master plan is designed to glorify open spaces, ensuring every corner of your home embraces the 3.5 km beachfront. Privacy is prioritized, surrounded by lush greenery, offering exclusivity and natural inspiration.","Beit Al Bahr, Sidi Heneish, North Coast",Villa,"1,938 sqft / 180 sqm",4+ Maid,4,26 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7820703.html,,"For sale - Standalone villa in Hacienda Bay North Coast
- Developer: Palm Hills
- Project: Hacienda Bay
- Type: Standalone Villa
- Bua: 460 sqm
- Land area: 1400 sqm
- Consists of: 5 Bedrooms, 7 Bathrooms
- Nanny Room  + Driver Room
- Finishing Status: Fully Finished
- Delivery date: Ready To Move
*Payment Plan*
- Total price: 56,000,000  EGP
Unique Selling Points of Hacienda Bay
Lakeyard
Well-known for its variety of culinary experiences, state-of-the-art design, and high-spirited atmosphere, the commercial area of Hacienda Bay, Lakeyard, is one of the liveliest places in the North Coast.
18-Hole Golf Course
In partnership with Sanford Golf Designs, Hacienda Bay features an astonishing 18-hole golf course and a golf academy.
Dining and Nightlife
Hacienda Bay offers a notable number of fine dining restaurants and nightlife experiences, so you can indulge in the luxuries you are used to in the city while on vacation.
E-compound
With your comfort in mind, Hacienda Bay implemented a number of technologically-advanced services making it an E-compound! These technologies include internal incomes in your property, door access control and security defense systems.","Hacienda Bay, Sidi Abdel Rahman, North Coast",Villa,"4,951 sqft / 460 sqm",5+ Maid,7,27 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-north-coast-ras-al-hekma-naia-bay-7801737.html,,"Townhouse Villa for Sale in Naia Bay – Ras El Hekma
Built-up Area: 262 m²
Price: EGP 26,000,000
Delivery: Within 1 year only
Payment Plan:
Down Payment: EGP 3,000,000
Installments up to 9 years
Located in the heart of Naia Bay, one of the most prestigious projects in the North Coast, offering breathtaking sea views and world-class facilities.
For viewing & details: 01030318333
WhatsApp","Naia bay, Ras Al Hekma, North Coast",Townhouse,"2,820 sqft / 262 sqm",2,2,24 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-suez-al-ain-al-sokhna-telal-al-sokhna-7755144.html,,"Project Name : Telal Sokhna
Unit Type : Twin house
Phase & View : Full Sea View -  Phase one
BUA  180  m2 +  130   m2 Garden
3 bedrooms +  Maids room
4 bathrooms
Delivery : Ready to move
Finishing : Fully Finished
Price : 15,000,000  M
Commission : 1,5%
Waiver expenses :  70,000  K
Maintenance Fees : 297,000 K
- For more info Contact me
- 01100299119
- We offer you many residential units
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Telal Sokhna Location :
Old Phase: 200 acres, New Phase: 130 acres
Telal is located five minutes from Porto Ain Sokhna, and 60 minutes from Cairo via Zafarana Road.
Telal Sokhna is almost 250 km away from Cairo. The whole compound is over 6 kilos seafront. Kilo 165, 4 kilos after Porto.
• The New Road 1 kilo before the Compound and two kilos after.
⁠* Amenities and Features
Kids area
Swimming Pool
Parking Area
Underground parking
Gym
Club House
Wireless
Health club
Yoga Area
Relaxation lounge
Lakes
Lagoons
Commercial Services Area
24 Hour Security
Park
Cafes & Restaurants
Medical services
Cinemas and theater
Shopping mall
Commercial mall
Hotel
Beach Club
Restaurant","Telal Al Sokhna, Al Ain Al Sokhna, Suez",Twin House,"1,938 sqft / 180 sqm",4+ Maid,4,16 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-new-cairo-city-south-investors-area-palm-hills-village-gate-7844956.html,,"* Duplex with garden for sale, super deluxe finishing, Village Gate, Palm Hills
*Duplex area 200 m
*Garden area 30 m
- Consists of
- Ground floor
(Reception - Kitchen - Guest bathroom - Nanny's room with bathroom)
- First floor
(Master bedroom - Two bedrooms with shared bathroom - Living room)
illage Gate New Cairo Compound
Palm Hills Developments presents Village Gate Compound in New Cairo, one of the exceptional residential projects. It offers all the features that make it an ideal destination for living in a tranquil and private atmosphere in the heart of New Cairo. The compound is located near major vital streets and main hubs, making it easy for residents to access everything they need.
Village Gate New Cairo includes a variety of upscale residential units that cater to all preferences. The spaces have been carefully selected to suit the nature of the available units for sale. In addition, it features a range of exclusive services that enhance residents' comfort and stability, surrounded by vast green spaces and beautiful water features. The compound offers attractive prices suitable for all categories and flexible reservation options.
Learn more about Apartments for sale in Fifth Settlement
Location of Village Gate New Cairo Compound
Village Gate Compound in New Cairo enjoys a prime geographic location carefully chosen to place residents near service facilities that meet their daily needs. Additionally, it is close to main roads connecting it to surrounding areas. Here are some key nearby landmarks:
The distance between Village Gate Compound, New Cairo, and Cairo International Airport is approximately 15 minutes.
Village Gate Katameya is about 10 minutes away from Rehab City.
The compound is adjacent to several upscale residential communities like Palm Hills Village Gardens Katameya, Mountain View iCity, and Hyde Park Compound.
Village Gate New Cairo is near Future University.
The compound is uniquely close to major roads like Suez Roa","Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",Duplex,"2,153 sqft / 200 sqm",3+ Maid,3,1 Sep 2025,,
